"",".imp",".id","X","RecordedDate","UserLanguage","time","age","gender","married","education","caste_ethnicity","caste_ethnicity_aru","district","rural_urban","past_experience","anxiety","eews_know","opinion_ewws_need","receive_warning","display","behavior","small_behavior","exp1_implement","exp_1_useful","exp_1_interest","ask_again","exp1_treat"
"561",0,561,561,"2024-08-21","NE",23.0833333333333,"41-45","Male","Married","Secondary","Chhetri",NA,"Rupandehi","City","Personally felt an earthquake before,Personally have felt strong shaking (i.e. where walking steadily is difficult. Furniture and appliances may move on smooth surfaces, and objects fall from walls and shelves.),Suffered financial loss due to an earthquake,Struggled mentally following an earthquake,Observed earthquake loss in my neighborhood, village, or city,Have seen the effects of the earthquake on TV, social media, etc.","Highly agree (Very worried)","I have heard of it and know a bit about them.","For all earthquakes that may cause damage.","Mobile phone alert (app)","Time available before shaking begins,Magnitude of earthquake,Expected intensity of ground shaking,Epicenter (point of earthquake origin),Expected duration of shaking,Recommended actions","Run outside to open space","I would change my behavior depending on how big the earthquake was expected to be.","I feel strongly this SHOULD be implemented in Nepal.","Somewhat useful","Yes",NA,2
"562",0,562,562,"2024-08-21","EN",5.55,"21-25","Male","Single (never married)","University (Bachelor)","Madhesh",NA,NA,"City","Personally felt an earthquake before","Slightly agree ","I have heard of it and know a bit about them.","For all earthquakes, I will certainly feel.","Mobile phone alert (app)","Time available before shaking begins","Take cover and wait for the shaking to stop","I would change my behavior depending on how big the earthquake was expected to be.","I feel strongly this SHOULD be implemented in Nepal.","Useful","Yes",NA,0
"563",0,563,563,"2024-08-21","EN",8.7,"26-30","Male","Married","Secondary","Other","Sharki","Kavrepalanchok","Village","Personally felt an earthquake before,Personally have felt strong shaking (i.e. where walking steadily is difficult. Furniture and appliances may move on smooth surfaces, and objects fall from walls and shelves.),Personally have experienced injury, damage, or loss from an earthquake,Know family or friends who experienced injury, damage, or loss from an earthquake,Suffered financial loss due to an earthquake,Observed earthquake loss in my neighborhood, village, or city,Have seen the effects of the earthquake on TV, social media, etc.","Highly agree (Very worried)","I have never heard of it.","For all earthquakes, independent of whether the shaking could be felt or not.","Mobile phone alert (app)","Time available before shaking begins,Magnitude of earthquake","Run outside to open space","I would change my behavior depending on how big the earthquake was expected to be.","I feel strongly this SHOULD be implemented in Nepal.","Useful","Yes",NA,1
"564",0,564,564,"2024-08-21","NE",14.1666666666667,"26-30","Male","Married","University (Bachelor)","Newar (Newa)",NA,"Dolakha","Town","Personally felt an earthquake before,Personally have felt strong shaking (i.e. where walking steadily is difficult. Furniture and appliances may move on smooth surfaces, and objects fall from walls and shelves.),Personally have experienced injury, damage, or loss from an earthquake,Know family or friends who experienced injury, damage, or loss from an earthquake,Suffered financial loss due to an earthquake,Struggled mentally following an earthquake,Observed earthquake loss in my neighborhood, village, or city,Have seen the effects of the earthquake on TV, social media, etc.","Highly agree (Very worried)","I have heard of it and know a bit about them.","For all earthquakes, I may feel.","Mobile phone alert (app)","Time available before shaking begins,Magnitude of earthquake,Expected intensity of ground shaking,Epicenter (point of earthquake origin),Expected duration of shaking","I don’t know what I would do","I would change my behavior depending on how big the earthquake was expected to be.","I feel strongly this SHOULD be implemented in Nepal.","Useful","Yes",NA,1
"565",0,565,565,"2024-08-21","EN",5.58333333333333,"21-25","Male","Single (never married)","University (Bachelor)","Bahun",NA,"Morang","City","Personally felt an earthquake before,Personally have felt strong shaking (i.e. where walking steadily is difficult. Furniture and appliances may move on smooth surfaces, and objects fall from walls and shelves.)","Slightly agree ","I have heard of it but do not know anything about it.","For all earthquakes, I will certainly feel.","Public announcements (via a loudspeaker or siren)","Time available before shaking begins","Run outside to open space","I would change my behavior depending on how big the earthquake was expected to be.","I feel strongly this SHOULD be implemented in Nepal.","Useful","No",NA,0
"566",0,566,566,"2024-08-21","EN",7.96666666666667,"21-25","Male","Single (never married)","University (Bachelor)","Bahun",NA,"Nawalparasi (Bardaghat Susta East)","Something else","Personally felt an earthquake before,Personally have felt strong shaking (i.e. where walking steadily is difficult. Furniture and appliances may move on smooth surfaces, and objects fall from walls and shelves.),Know family or friends who experienced injury, damage, or loss from an earthquake,Have seen the effects of the earthquake on TV, social media, etc.","Slightly agree ","I have heard of it and know a bit about them.","For all earthquakes, I may feel.","Mobile phone alert (app)","Time available before shaking begins,Magnitude of earthquake,Expected intensity of ground shaking,Epicenter (point of earthquake origin),Expected duration of shaking,Recommended actions","Run outside to open space","I would change my behavior depending on how big the earthquake was expected to be.","I feel strongly this SHOULD be implemented in Nepal.","Somewhat useful","Ask me again at the end of the survey","Yes",1
"567",0,567,567,"2024-08-22","EN",9.61666666666667,"46-50","Male","Married","Secondary","Chhetri",NA,"Kathmandu","Town","Personally felt an earthquake before,Have seen the effects of the earthquake on TV, social media, etc.","Highly agree (Very worried)","I have heard of it and know a bit about them.",NA,"A specific device designed to receive an earthquake early warning","Time available before shaking begins","Stay calm and do nothing","My behavior would be the same for all earthquakes.","I feel strongly this SHOULD be implemented in Nepal.","Useful","No",NA,1
"568",1,1,1,"2024-07-07","NE",9.25,"46-50","Male","Married","Post-graduate","Chhetri",NA,"Kathmandu","City","Personally felt an earthquake before,Personally have felt strong shaking (i.e. where walking steadily is difficult. Furniture and appliances may move on smooth surfaces, and objects fall from walls and shelves.),Suffered financial loss due to an earthquake,Struggled mentally following an earthquake,Observed earthquake loss in my neighborhood, village, or city,Have seen the effects of the earthquake on TV, social media, etc.","Slightly disagree ","I have heard of it but do not know anything about it.","For all earthquakes, I will certainly feel.","Mobile phone alert (app)","Time available before shaking begins,Magnitude of earthquake,Expected intensity of ground shaking,Epicenter (point of earthquake origin),Expected duration of shaking","Try to reach my friends, family or anyone near me","My behavior would be the same for all earthquakes.","I feel strongly this SHOULD be implemented in Nepal.","Useful","No",NA,1
"569",1,2,2,"2024-07-07","EN",35.9333333333333,"66-70","Male","Married","Post-graduate","Bahun",NA,"Kathmandu","City","Personally felt an earthquake before,Personally have felt strong shaking (i.e. where walking steadily is difficult. Furniture and appliances may move on smooth surfaces, and objects fall from walls and shelves.),Personally have experienced injury, damage, or loss from an earthquake,Know family or friends who experienced injury, damage, or loss from an earthquake,Suffered financial loss due to an earthquake,Observed earthquake loss in my neighborhood, village, or city,Have seen the effects of the earthquake on TV, social media, etc.","Highly agree (Very worried)","I know what it is and how they work.","For all earthquakes, I may feel.","Mobile phone alert (app)","Time available before shaking begins,Magnitude of earthquake,Expected intensity of ground shaking,Epicenter (point of earthquake origin),Expected duration of shaking,Recommended actions","Run outside to open space","My behavior would be the same for all earthquakes.","I feel strongly this SHOULD be implemented in Nepal.","Useful","Yes",NA,0
"570",1,3,3,"2024-07-07","EN",10.65,"21-25","Female","Single (never married)","Secondary","Newar (Newa)",NA,"Bhaktapur","City","Personally felt an earthquake before,Personally have felt strong shaking (i.e. where walking steadily is difficult. Furniture and appliances may move on smooth surfaces, and objects fall from walls and shelves.),Know family or friends who experienced injury, damage, or loss from an earthquake,Suffered financial loss due to an earthquake,Observed earthquake loss in my neighborhood, village, or city,Have seen the effects of the earthquake on TV, social media, etc.","Highly agree (Very worried)","I have heard of it and know a bit about them.","For all earthquakes, I may feel.","Mobile phone alert (app)","Time available before shaking begins,Magnitude of earthquake,Expected intensity of ground shaking,Epicenter (point of earthquake origin),Expected duration of shaking,Recommended actions","Run outside to open space","I would change my behavior depending on how big the earthquake was expected to be.","I feel strongly this SHOULD be implemented in Nepal.","Useful","Yes",NA,1
